epoch,train_loss,test_loss
84,0.1330194342037134,0.12922611832618713
85,0.13303817306179122,0.12877771258354187
86,0.1318022181985557,0.13146966695785522
87,0.13353591476404258,0.13008351624011993
88,0.13128784021136938,0.12817983329296112
89,0.13052694539468007,0.1287587434053421
90,0.13024009726114508,0.12928400933742523
91,0.13170432594366144,0.13245005905628204
92,0.1303318268744401,0.12795229256153107
93,0.130146125943213,0.1284901648759842
94,0.1295075639393129,0.12634693086147308
95,0.12876880549369973,0.1264195591211319
96,0.12773996929290887,0.1266898661851883
97,0.12727713190660114,0.12764935195446014
98,0.12748332750345137,0.1263902634382248
99,0.1281040445742069,0.1277565062046051
100,0.1280341660130035,0.12587985396385193
101,0.12709753295263684,0.12554053962230682
102,0.12704060010346657,0.12298144400119781
103,0.12635059722257255,0.12594980001449585
104,0.12561554928326585,0.12325224280357361
105,0.12586252865184247,0.12354423850774765
106,0.12566704919887406,0.12610581517219543
107,0.12567866469882463,0.12357267737388611
108,0.12480047489899822,0.12496734410524368
109,0.12424484984285847,0.12833882868289948
110,0.12706761200335928,0.1240236759185791
111,0.1244804694435312,0.1227974146604538
112,0.12432928858230116,0.1218392625451088
113,0.12481014961230325,0.12373494356870651
114,0.12340739719521437,0.12131521105766296
115,0.1238398583231978,0.12274957448244095
116,0.12343698280978048,0.12257301807403564
117,0.1231672940749906,0.12291843444108963
118,0.12417212371937551,0.12385202199220657
119,0.12365565099559593,0.12356674671173096
120,0.12241307921039077,0.12243089824914932
121,0.12368084427579258,0.11972669512033463
122,0.12192918671420831,0.11901968717575073
123,0.12129462132649109,0.1218164935708046
124,0.12201436264931494,0.11926501989364624
125,0.12154995510139253,0.11992897838354111
126,0.12105473473488898,0.12273436784744263
127,0.12236048532072644,0.11905934661626816
128,0.12412832287259945,0.1295718103647232
129,0.12248818531880547,0.1186780259013176
130,0.12037624074120305,0.11925224959850311
131,0.11997481850798652,0.11789251863956451
132,0.12088728457289531,0.11918603628873825
133,0.1207448398895996,0.11797723919153214
134,0.1201165559202791,0.11829811334609985
135,0.11910990185890895,0.11735116690397263
136,0.11933254714190243,0.11866817623376846
137,0.11965443441690835,0.11865001916885376
138,0.11945835855909237,0.11774454265832901
139,0.11926761895390597,0.11716298013925552
140,0.1206048981292616,0.11699682474136353
141,0.11984715581105662,0.11958698183298111
142,0.11930746401106175,0.1178288534283638
143,0.11875958609757437,0.11806809157133102
144,0.1197861622291842,0.11889838427305222
145,0.12027683302718771,0.11719201505184174
146,0.118634605692367,0.11947620660066605
147,0.11745017531235719,0.11616802215576172
148,0.11760338005040334,0.11742392927408218
149,0.11751432354311277,0.12042354047298431
150,0.12003532384249152,0.11705080419778824
151,0.11760914387744847,0.1208525225520134
152,0.11945901551972264,0.11654157936573029
153,0.11745448961895334,0.11960166692733765
154,0.11697477454821012,0.11467765271663666
155,0.11678671975043722,0.11702173948287964
156,0.11648296306356029,0.11600089818239212
157,0.11746325831822396,0.1175379753112793
158,0.11706587320381463,0.11639389395713806
159,0.1161984918461587,0.120235376060009
160,0.11823678607677664,0.11448951810598373
161,0.11585084723169113,0.11524832248687744
162,0.11552126043985333,0.11582735925912857
163,0.11639173538402536,0.11602500081062317
164,0.11603061598617925,0.11881933361291885
165,0.11746342939210093,0.1158251091837883
166,0.11627740313701339,0.1150754988193512
167,0.115809889398274,0.11531727761030197
168,0.11516703989194788,0.12035907059907913
169,0.1160144789918058,0.1141287162899971
170,0.11516070681917899,0.11410257965326309
171,0.11494377325396643,0.11481395363807678
172,0.11459597577508901,0.11420965194702148
173,0.11510322515221243,0.11588921397924423
174,0.1191910349597653,0.11529012769460678
175,0.11518240802052063,0.11324291676282883
176,0.11481054066219448,0.11524747312068939
177,0.11482173565578725,0.1140081137418747
178,0.11504102487265237,0.1159578189253807
179,0.11380441346232478,0.11902768164873123
180,0.11489758074669569,0.11633507162332535
181,0.11509713662872703,0.11694230139255524
182,0.11995651917557933,0.11230691522359848
183,0.11453567784379523,0.11269154399633408
184,0.11351819869189435,0.11527087539434433
185,0.1148684381969983,0.12111548334360123
186,0.11514746052084644,0.11398904025554657
187,0.11346306664926051,0.1146252453327179
188,0.11286937745217368,0.11556138098239899
189,0.11421825078546063,0.11444105207920074
190,0.11341807025654464,0.11415044963359833
191,0.11396820272795449,0.11269386112689972
192,0.11353378448631894,0.11350969970226288
193,0.11337305010950312,0.11167597025632858
194,0.11304196152942915,0.11228767037391663
195,0.11384179532376293,0.11449582129716873
196,0.11253271340138377,0.11240357160568237
197,0.11206450217526671,0.11140161007642746
198,0.11435380743456372,0.11203169822692871
199,0.11251518050351703,0.11171170324087143
200,0.11167216922650174,0.11163194477558136
201,0.11301506081876879,0.11412763595581055
202,0.11245196401576661,0.11200384795665741
203,0.11252172275598847,0.11145453155040741
204,0.11183968707178198,0.11170587688684464
205,0.11199086653645893,0.11753431707620621
206,0.11170649233512808,0.11204106360673904
207,0.11170085602949109,0.11222850531339645
208,0.11322846280188609,0.11134202778339386
209,0.11128257865656536,0.11471666395664215
210,0.11237713989563058,0.11006829887628555
211,0.11095698761937245,0.11114552617073059
212,0.11147356709460216,0.11211462318897247
213,0.11178221818917775,0.11952996999025345
214,0.11394100780292973,0.11217156052589417
215,0.11172229972401777,0.11116936802864075
216,0.11035224297200222,0.1117091104388237
217,0.1114913939216642,0.1113167479634285
218,0.11172704755653395,0.11180314421653748
219,0.11050023541119808,0.11150319129228592
220,0.11036567532980365,0.11278913915157318
221,0.11101922912180258,0.11128169298171997
222,0.11066894243909847,0.11216944456100464
223,0.10999637492049302,0.1183965727686882
224,0.11049462164942585,0.10949818044900894
225,0.1111569436306649,0.11108037084341049
226,0.11083586569134556,0.11072791367769241
227,0.10999922370271038,0.11063072830438614
228,0.10982456251937521,0.11243162304162979
229,0.10970587780997226,0.11348415166139603
230,0.11136479802588199,0.11051423847675323
231,0.10930065176588424,0.11017482727766037
232,0.11021639449757961,0.10974088311195374
233,0.10914221376346064,0.10862477868795395
234,0.1093947505587014,0.11127988994121552
235,0.11021589507778742,0.11525239050388336
236,0.11093787822758677,0.1129923164844513
237,0.10989745835292047,0.11149995774030685
238,0.10898691594986647,0.10960079729557037
239,0.10958631632024221,0.10884994268417358
240,0.10978746526529125,0.11144787818193436
241,0.10988950734883961,0.11085506528615952
242,0.10982300407812344,0.11015770584344864
243,0.11045677631156076,0.11480774730443954
244,0.11145097062432799,0.10982397943735123
245,0.10895589492339762,0.11009387671947479
246,0.10935151509451271,0.11081980913877487
247,0.10847973763412011,0.11288576573133469
248,0.1107123778765947,0.10854946821928024
249,0.10959859703091093,0.110107421875
250,0.10925790341872511,0.108727365732193
251,0.10805956605790833,0.1087416335940361
252,0.1100838920454754,0.11172850430011749
253,0.10940931572007648,0.1123204305768013
254,0.11106352884043266,0.10764686018228531
255,0.10726662701087127,0.11207131296396255
256,0.11065825360941732,0.10915409028530121
257,0.1079220144452043,0.10895771533250809
258,0.10886330239192189,0.10960987955331802
259,0.10894866901123336,0.10876328498125076
260,0.10853150019647896,0.11320473253726959
261,0.1081495967958119,0.1094413697719574
262,0.10884176540661476,0.10800448805093765
263,0.10836430211016472,0.10772179067134857
264,0.1074187800936077,0.10968011617660522
265,0.10747212188613017,0.10804934054613113
266,0.10694478112415072,0.10935569554567337
267,0.10697643304455622,0.10964599996805191
268,0.1077959344108054,0.10943719744682312
269,0.10721750557422638,0.1087300181388855
270,0.10791660801168948,0.10969677567481995
271,0.1081601034756836,0.11221366375684738
272,0.10918486902660843,0.10910598933696747
273,0.10805196231653247,0.10986312478780746
274,0.10656170165174875,0.1072046160697937
275,0.10745704761266046,0.11044319719076157
276,0.10740357673245376,0.10812139511108398
277,0.10625888311427352,0.10924185812473297
278,0.10660780432817563,0.10932677239179611
279,0.1062375038421121,0.10894350707530975
280,0.10691464977006357,0.10771568864583969
281,0.10757413611270894,0.10794409364461899
282,0.10661193827006907,0.10905138403177261
283,0.10599162183860515,0.10987470299005508
284,0.10568732377848175,0.10883284360170364
285,0.10604438158122617,0.10756253451108932
286,0.10574267364204426,0.11196964979171753
287,0.10590036997052941,0.10720635205507278
288,0.10595339725516,0.10719460994005203
289,0.10558138853395625,0.1063154861330986
290,0.10672790688789079,0.11279389262199402
291,0.10742255579421743,0.10807950794696808
292,0.1053695388338171,0.10716306418180466
293,0.10628033124055165,0.10891888290643692
294,0.10560601914799483,0.1066436767578125
295,0.10602737644775172,0.10728045552968979
296,0.10570129749402198,0.1085909977555275
297,0.10719709848910984,0.10674823820590973
298,0.10559009152027769,0.10928042978048325
299,0.10569426179049358,0.108335942029953
300,0.10567019683387299,0.10962928086519241
301,0.10502003054724701,0.1073337122797966
302,0.10622123360744128,0.1090911403298378
303,0.10579084926504542,0.10831069946289062
304,0.10626381761105826,0.10745245218276978
305,0.1054525855897644,0.10722856223583221
306,0.1052519652947687,0.10867931693792343
307,0.10487641443762925,0.10574481636285782
308,0.10584103192696408,0.10750046372413635
309,0.10564016988440646,0.11153850704431534
310,0.10613453812263113,0.10958509892225266
311,0.10659191602363728,0.10764151811599731
312,0.10699445560615885,0.10594985634088516
313,0.10490493324070921,0.10778878629207611
314,0.10502321471931425,0.1061648577451706
315,0.1043140461166957,0.10949929803609848
316,0.10535407035674463,0.10594389587640762
317,0.10431311235079933,0.10825753957033157
318,0.10456630659257782,0.10669251531362534
319,0.10622479541228945,0.10723458975553513
320,0.10517817908841134,0.10765419900417328
321,0.10375861389688272,0.10527325421571732
322,0.10435479946923851,0.105170339345932
323,0.10476430759150931,0.10866556316614151
324,0.10400851744948218,0.10609170794487
325,0.1050884433910871,0.10699044913053513
326,0.10424927789562836,0.10992598533630371
327,0.10535839717631865,0.10849051922559738
328,0.10454148493162688,0.10778933018445969
329,0.10626392132644848,0.10684924572706223
330,0.10558621867953573,0.10599159449338913
331,0.1036650477792244,0.10483724623918533
332,0.10477319179200993,0.10616753995418549
333,0.10511861636779796,0.10751159489154816
334,0.10368134732944866,0.1047954112291336
335,0.10325709413513058,0.10652247816324234
336,0.1044495904561439,0.10525088012218475
337,0.10416361260866258,0.10722146928310394
338,0.10387269118378606,0.10693202167749405
339,0.10421059645236806,0.10793618112802505
340,0.10376560184191379,0.10471262037754059
341,0.1030414002179879,0.10851533710956573
342,0.10565372947241618,0.1050332561135292
343,0.10382701845617343,0.10716666281223297
344,0.10411826305429105,0.10882718861103058
345,0.10484190220418184,0.10506757348775864
346,0.10370772627632889,0.1073884442448616
347,0.10370287089630148,0.10867819935083389
348,0.10485581485735498,0.1064314916729927
349,0.10360717739665211,0.10663564503192902
350,0.10392722654932633,0.10635167360305786
351,0.10504493603239888,0.10742095112800598
352,0.10276004635521264,0.10548669844865799
353,0.10337765472118332,0.1044759452342987
354,0.10274502692725182,0.10527774691581726
355,0.10389192428553579,0.10808638483285904
356,0.10473527753110509,0.10824434459209442
357,0.10257380144200207,0.10557688027620316
358,0.1032675556445651,0.10562479496002197
359,0.10369936109733295,0.106646828353405
360,0.10268094372193809,0.10444148629903793
361,0.10300682721509634,0.11140599846839905
362,0.10376039436853782,0.10760802775621414
363,0.10419508583230293,0.10951587557792664
364,0.10396023582629205,0.10626210272312164
365,0.10366468913129477,0.10686886310577393
366,0.10341230780575476,0.10553517192602158
367,0.10244388267687357,0.10440228134393692
368,0.1043243186270937,0.10617010295391083
369,0.10257951022021534,0.10537555068731308
370,0.10220076506276797,0.10510381311178207
371,0.10266729840055921,0.10511718690395355
372,0.102093516987689,0.10632787644863129
373,0.10243630252785423,0.10478963702917099
374,0.10393871103691679,0.11524941772222519
375,0.1080742708022235,0.10540270805358887
376,0.10173529649547937,0.10415319353342056
377,0.10196102564253265,0.10389586538076401
378,0.10297571753981376,0.10496288537979126
379,0.10196394647689576,0.10618705302476883
380,0.10204713006575387,0.10591152310371399
381,0.10292165830497053,0.10453402996063232
382,0.10197624988736763,0.10416723787784576
383,0.1030117386915858,0.10467628389596939
384,0.10612977183769413,0.10718515515327454
385,0.10302944300105239,0.10404745489358902
386,0.10246717279206592,0.10545189678668976
387,0.10171832755090847,0.10588135570287704
388,0.10165480958861295,0.10797662287950516
389,0.10342369398152133,0.10562898218631744
390,0.1024003785024298,0.10881900787353516
391,0.10267362270114821,0.10747865587472916
392,0.10203928565890782,0.10708620399236679
393,0.10522121971922821,0.10345572233200073
394,0.1021685427255932,0.1038052961230278
395,0.10223342988305793,0.10651687532663345
396,0.10255160912264838,0.10644982755184174
397,0.10101241856179338,0.10915027558803558
398,0.103084331724679,0.1048121377825737
399,0.10212244928765363,0.10453027486801147
400,0.10268500714522341,0.1021532416343689
401,0.10205153320467136,0.10386768728494644
402,0.10170663081654016,0.10441359877586365
403,0.1017396003352504,0.10323645174503326
404,0.10211962105484057,0.1045404002070427
405,0.10126773751134899,0.10940797626972198
406,0.10192334911786881,0.10701055079698563
407,0.10071983754248888,0.10589371621608734
408,0.10230244501088087,0.10693131387233734
409,0.10214993453461411,0.10277318209409714
410,0.10117597308244201,0.10644793510437012
411,0.1006609101906405,0.10305668413639069
412,0.1012473769837458,0.10366497188806534
413,0.10232666026625117,0.10558882355690002
414,0.102021412922209,0.10572174191474915
415,0.10186710000506824,0.10311970114707947
416,0.10162464291491408,0.10886804014444351
417,0.10431249474177859,0.10393078625202179
418,0.10173146033127146,0.10373170673847198
419,0.10214878019775978,0.10803963243961334
420,0.10260149811727928,0.10320267826318741
421,0.10265121314326554,0.10461384057998657
422,0.10211734949274266,0.10653649270534515
423,0.10161676036950397,0.11009518802165985
424,0.10200079911191165,0.1059863418340683
425,0.10046424873144806,0.10269523411989212
426,0.10106850551246604,0.10468000173568726
427,0.10208423789952444,0.10606443881988525
428,0.10106664031716434,0.1027769148349762
429,0.10062101183185193,0.10247988253831863
430,0.10106229801402944,0.10403148829936981
431,0.10129741784684863,0.10672019422054291
432,0.10164108425103108,0.10254853963851929
433,0.10105316151557257,0.10346820205450058
434,0.10133475754461721,0.10342201590538025
435,0.10106308766529584,0.10537413507699966
436,0.10193418933011447,0.10189252346754074
437,0.10023403333139905,0.10257355868816376
438,0.10242444280945075,0.10414581000804901
439,0.10071597293115787,0.10497245192527771
440,0.10197957408692856,0.10500801354646683
441,0.10232304346770958,0.1042802557349205
442,0.10104753505042259,0.10316400974988937
443,0.1007272993782182,0.1013721451163292
444,0.10109992678191902,0.10236991941928864
445,0.10025014144529577,0.1041572093963623
446,0.10158793943883312,0.102506622672081
447,0.10090615693393623,0.10658067464828491
448,0.102928907644076,0.10153016448020935
449,0.10074932717482984,0.1058197021484375
450,0.10105458846200295,0.1009470745921135
451,0.1012729388161129,0.1047636941075325
452,0.10298607530801193,0.10225356370210648
453,0.10004680086130571,0.10245488584041595
454,0.10105581245248126,0.10632192343473434
455,0.10147934320152743,0.10484322160482407
456,0.10073007228306109,0.10270828753709793
457,0.1014712014813648,0.10241924971342087
458,0.100225353163773,0.10419777780771255
459,0.10021020939175615,0.1029982939362526
460,0.10098111033991021,0.11080663651227951
461,0.10634078165717857,0.1011078730225563
462,0.09989340739819212,0.10238195955753326
463,0.10133879318157905,0.1046307384967804
464,0.10037693428177176,0.10223261266946793
465,0.10123033235736956,0.10571072995662689
466,0.10647508407581967,0.10352104902267456
467,0.10137147701084338,0.10208331048488617
468,0.1001021797449141,0.10826142132282257
469,0.10036553375967447,0.10497145354747772
470,0.09955705648544869,0.10194392502307892
471,0.10199074318958144,0.10350511223077774
472,0.10017449003674442,0.10081860423088074
473,0.10004623161213581,0.10631415992975235
474,0.09987937448702229,0.10484044998884201
475,0.0996925446939733,0.10200388729572296
476,0.10013846877986474,0.10312202572822571
477,0.10096657669876428,0.10116580873727798
478,0.09960884245924106,0.10359875112771988
479,0.10120628783815333,0.10281118005514145
480,0.10145476818856655,0.1034260243177414
481,0.10090532902952122,0.10171999037265778
482,0.09963668784286886,0.10343823581933975
483,0.10069990840074533,0.10514715313911438
484,0.10018220825756621,0.10405640304088593
485,0.10094268396014311,0.10282836854457855
486,0.09928360421151942,0.1010933369398117
487,0.099846531536213,0.1015290915966034
488,0.09910078825055174,0.10098273307085037
489,0.10019117322208482,0.10239575803279877
490,0.09870793379905266,0.10246261209249496
491,0.09951920183435785,0.10125638544559479
492,0.09908191264227074,0.11016996949911118
493,0.10027791306748642,0.10655029118061066
494,0.09929634904993782,0.10704150050878525
495,0.10027420982566837,0.1009254902601242
496,0.10174619340984828,0.1033267006278038
497,0.09922708557172576,0.10208234935998917
498,0.099552166113194,0.10056240856647491
499,0.10088341171740382,0.1030881330370903
500,0.09951114666947163,0.10285864025354385
