lambda_cc,gamma,grupo,area_mean,area_std,area_cv,area_q10,area_q50,area_q90,area_skew,perimeter_mean,perimeter_std,perimeter_cv,perimeter_q10,perimeter_q50,perimeter_q90,perimeter_skew,shape_mean,shape_std,shape_q10,shape_q50,shape_q90,elongation_mean,elongation_std,elongation_q10,elongation_q50,elongation_q90,neighbors_mean,neighbors_std,center_x_std,center_y_std,xy_corr,frac_neighbors_4,frac_neighbors_5,frac_neighbors_6,frac_neighbors_7,frac_neighbors_8
-0.1,0.05,"lambda=-0.1, gamma=0.05",0.8355179523809524,0.28676401230607584,0.3431538590902632,0.5774114333333333,0.69404015,1.3104911666666665,1.024986728950758,3.4236221586483153,0.5229845340750272,0.15272765571471933,2.934830770554837,3.174619610589529,4.280891873800813,0.8671257485676684,3.803246275413834,0.07530111073318203,3.716452136824354,3.7967715082931774,3.895003360668665,1.316651665119703,0.19285973993064018,1.1036494786589373,1.282899353213012,1.566613230073039,5.999489795918367,0.8634155885969815,3.608569861003807,3.5868912736358873,0.005504099081360361,0.01054421768707483,0.28248299319727893,0.45850340136054424,0.20017006802721088,0.042006802721088435
-0.1,0.08,"lambda=-0.1, gamma=0.08",0.6322929190476191,0.27287303115612926,0.431413466201139,0.39041215,0.51744855,1.0923533333333333,1.1758786935742052,2.9406225435435016,0.5579921768173998,0.1897115240387486,2.4133277518814826,2.7177870593317976,3.878677305675425,0.9668278466555195,3.7861151329896154,0.07680414383638126,3.694829314118139,3.7709023622674374,3.875834427587329,1.2670993563621018,0.16457120193195734,1.0861570473354984,1.2360131129500342,1.490890048341787,6.006972789115647,0.9078502980879887,3.125940201888903,3.115530576045439,-0.007901021263297501,0.013265306122448979,0.2920068027210884,0.4379251700680272,0.19693877551020406,0.05136054421768708
0.0,0.05,"lambda=0, gamma=0.05",0.7315717897959183,0.2966728132845625,0.40531566117159284,0.4561967333333333,0.5977997666666667,1.224597,1.007121647981461,3.1820773960329594,0.5816136349097049,0.18272489150177834,2.610985644238374,2.9272005400806305,4.130861436485067,0.8023080005991379,3.7998531185178823,0.07879740804849729,3.7099139794400315,3.7899180566388635,3.892987927025312,1.3045994349549581,0.19174908805612303,1.0942950440195438,1.2682083238065438,1.5574551719508907,5.996598639455782,0.8919094790901518,3.362783270777039,3.3878702859515246,0.002442516388119742,0.01649659863945578,0.28078231292517003,0.4532312925170068,0.19727891156462585,0.04506802721088435
0.0,0.08,"lambda=0, gamma=0.08",0.42057319512561636,0.18904804266563727,0.44854306800649774,0.27763453666666665,0.37322736666666667,0.6587614133333335,2.5076531623683773,2.3857313602753396,0.433079939095598,0.18135617799711365,2.0201635472409816,2.2876884455368276,2.988779109852672,2.1092100140454426,3.756118232279639,0.058649035568722745,3.684688568712929,3.7411729730311327,3.8327247776823694,1.1715440791974054,0.11362352918709144,1.0541382766831473,1.1477058108098375,1.3197128121549822,5.991955023519165,0.7088798340222221,2.4755835651891283,2.4537988162750977,0.0020485315855683322,0.0040559964176908325,0.22045995483105815,0.5769055939212495,0.1781364073345806,0.01893557863523875
